"Date","BTC","ETH"
"Jul-20-2020",12318.3426097568,317.547447947272
"Jul-19-2020",12377.147605874,321.142845010016
"Jul-18-2020",12327.3929632988,316.790496209444
"Jul-17-2020",12307.1905441378,312.927950190627
"Jul-16-2020",12282.2769371471,314.287107582562
"Jul-15-2020",12375.7332953041,321.056245158906
"Jul-14-2020",12439.5016536416,323.096319735303
"Jul-13-2020",12429.9623390142,322.619139745646
"Jul-12-2020",12483.2172032809,324.961505284788
"Jul-11-2020",12408.74047908,321.28438103007
"Jul-10-2020",12472.0894443587,323.642431253999
"Jul-09-2020",12420.9002134095,325.290232880298
"Jul-08-2020",12662.8346777958,331.337037732215
"Jul-07-2020",12437.015832628,321.00952075212
"Jul-06-2020",12558.2426924137,324.407734827691
"Jul-05-2020",12195.6209184272,306.080319884739
"Jul-04-2020",12269.2103227244,307.790943887656
"Jul-03-2020",12185.9499268052,302.68313974899
"Jul-02-2020",12210.7860310979,305.049014699572
"Jul-01-2020",12401.1431425593,309.935186905659
"Jun-30-2020",12293.4625679334,303.574277345997
"Jun-29-2020",12339.9697631659,306.144648144421
"Jun-28-2020",12256.5735879177,302.268922669371
"Jun-27-2020",12116.9202663955,297.182038057219
"Jun-26-2020",12320.2699098648,308.744684794317
"Jun-25-2020",12440.232659381,312.845219736163
"Jun-24-2020",12486.681905673,315.476107803113
"Jun-23-2020",12924.4071952524,326.54958251221
"Jun-22-2020",13019.7132345905,326.827859028757
"Jun-21-2020",12487.4752457046,306.356125717327
"Jun-20-2020",12566.8950744753,307.830669066549
"Jun-19-2020",12508.9932058683,307.478094516193
"Jun-18-2020",12637.567399272,311.439122611388
"Jun-17-2020",12720.7096636919,314.604125945967
"Jun-16-2020",12797.4355078883,316.231176194419
"Jun-15-2020",12664.584860227,310.26572349058
"Jun-14-2020",12572.0950582944,313.006902155347
"Jun-13-2020",12721.2675556154,320.098569465646
"Jun-12-2020",12716.636726281,319.028868630987
"Jun-11-2020",12520.387122668,311.430875140557
"Jun-10-2020",13259.9434515656,332.586926342814
"Jun-09-2020",13132.6580275627,327.772867674824
"Jun-08-2020",13137.2719798948,331.181463114531
"Jun-07-2020",13095.9677320916,328.063330039159
"Jun-06-2020",12988.0947181927,325.106382468525
"Jun-05-2020",12960.6650661336,323.19020801087
"Jun-04-2020",13178.5237689703,327.492599447728
"Jun-03-2020",12975.0639212694,328.214458076848
"Jun-02-2020",12821.957980301,319.490756176106
"Jun-01-2020",13680.9589094409,333.172607239558
"May-31-2020",12702.5030407104,311.850117545481
"May-30-2020",13030.0731723653,325.914754479057
"May-29-2020",12659.8555075761,295.909060510349
"May-28-2020",12818.50542367,293.895645385342
"May-27-2020",12319.7874703889,278.85392361275
"May-26-2020",11896.6461156897,270.277131987491
"May-25-2020",11959.6339958255,274.384510317403
"May-24-2020",11817.929071545,271.573968755032
"May-23-2020",12340.4657332784,277.656227548671
"May-22-2020",12313.8202256379,277.984022797653
"May-21-2020",12196.8582366453,267.67400507153
"May-20-2020",12802.7442683866,282.199619657212
"May-19-2020",13120.9764960649,287.14581938062
"May-18-2020",13084.0921474029,288.180390911299
"May-17-2020",12995.1588808952,278.096511226992
"May-16-2020",12609.2468875347,269.766828744327
"May-15-2020",12492.9573923738,261.557594365925
"May-14-2020",13136.2772702253,272.960942274392
"May-13-2020",12504.9535304055,268.069853576153
"May-12-2020",11818.2921168717,254.666445746341
"May-11-2020",11551.8618998585,249.954466856294
"May-10-2020",11755.2340512471,252.706917377372
"May-09-2020",12864.0020484634,283.103522370211
"May-08-2020",13203.922862811,284.57922178789
"May-07-2020",13399.1271203709,285.537836723425
"May-06-2020",12364.2912804839,270.322044133084
"May-05-2020",12054.78251403,274.971893037213
"May-04-2020",11940.9409752353,278.208027350768
"May-03-2020",11955.8023074823,282.155186823767
"May-02-2020",12064.0913520743,287.770779262509
"May-01-2020",11873.293397769,285.245617064923
"Apr-30-2020",11569.972760333,276.611011490414
"Apr-29-2020",11774.9086296053,288.869173863527
"Apr-28-2020",10423.2257844351,264.976334798919
"Apr-27-2020",10439.9843774043,263.765542589435
"Apr-26-2020",10304.4064251484,264.49373413995
"Apr-25-2020",10128.9017298984,260.785436327959
"Apr-24-2020",10077.9424303934,251.982200659132
"Apr-23-2020",10034.3066525921,248.654788794069
"Apr-22-2020",9552.62609216507,244.764083293444
"Apr-21-2020",9209.12140796737,229.850003516019
"Apr-20-2020",9216.89167849307,230.045948925135
"Apr-19-2020",9588.3784548562,242.572684611657
"Apr-18-2020",9722.81020815253,250.935426882769
"Apr-17-2020",9455.82914878001,229.389756135511
"Apr-16-2020",9528.76427691251,231.074542497313
"Apr-15-2020",8922.5197584529,206.176489879274
"Apr-14-2020",9216.07593797333,212.576956064559
"Apr-13-2020",9190.86337811476,210.262052765307
"Apr-12-2020",9378.79342075259,215.22244395549
"Apr-11-2020",9234.098243107,212.511362923431
"Apr-10-2020",9220.98850981308,211.905429558079
"Apr-09-2020",9804.03609709241,228.754295009698
"Apr-08-2020",9883.00033406961,232.261653189366
"Apr-07-2020",9676.5868914264,221.743682257726
"Apr-06-2020",9784.64928115186,228.27309236712
"Apr-05-2020",9126.75797582066,192.442030992154
"Apr-04-2020",9204.71873972131,193.675346446124
"Apr-03-2020",9051.50370512219,189.751664423521
"Apr-02-2020",9150.59464429042,189.421095179917
"Apr-01-2020",8869.41740523905,181.349641063591
"Mar-31-2020",8644.9029353812,179.268910771064
"Mar-30-2020",8635.24624877866,177.992853808513
"Mar-29-2020",7954.03072584652,168.593899102801
"Mar-28-2020",8387.5913578346,176.15741291557
"Mar-27-2020",8572.97096342741,177.049703688315
"Mar-26-2020",9054.92340951327,185.778818175694
"Mar-25-2020",8981.05265026372,182.769630410682
"Mar-24-2020",9054.59166796596,186.230078519971
"Mar-23-2020",8693.55843926539,181.579540870614
"Mar-22-2020",7854.37404048397,166.280046217886
"Mar-21-2020",8266.55894364271,176.841129288996
"Mar-20-2020",8323.70306870148,177.468896347085
"Mar-19-2020",8280.27834255528,183.015691819275
"Mar-18-2020",7212.41469840472,157.6620686353
"Mar-17-2020",7208.03109098859,156.831275581152
"Mar-16-2020",6751.3494904105,148.434465350085
"Mar-15-2020",7234.14196090852,167.356452025649
"Mar-14-2020",7007.28677221836,165.868727667643
"Mar-13-2020",7418.16567445751,177.98460014764
"Mar-12-2020",6350.52864634091,143.840663713146
"Mar-11-2020",10661.3173672509,261.635532662704
"Mar-10-2020",10620.2840263648,269.667875743609
"Mar-09-2020",10640.246456491,270.060834965607
"Mar-08-2020",10811.0458447352,268.801704825425
"Mar-07-2020",11961.9579409196,319.368205635508
"Mar-06-2020",12271.5602009638,327.812867988606
"Mar-05-2020",12166.5413292933,306.059957324807
"Mar-04-2020",11761.078198317,300.9092544317
"Mar-03-2020",11791.9622886692,301.291656356634
"Mar-02-2020",11963.4721452622,310.87354848407
"Mar-01-2020",11502.9973574644,293.77937693656
"Feb-29-2020",11519.0785962179,294.757770848941
"Feb-28-2020",11737.0311987882,306.127854625021
"Feb-27-2020",11796.1548198942,302.488374296108
"Feb-26-2020",11868.6724976367,305.782773808197
"Feb-25-2020",12579.5459835202,334.559527736949
"Feb-24-2020",12990.8464657939,356.768255034591
"Feb-23-2020",13339.3828574225,367.748118057434
"Feb-22-2020",12995.0825658423,351.603729503026
"Feb-21-2020",13016.4977993856,356.684628621092
"Feb-20-2020",12920.9781765124,346.481587580071
"Feb-19-2020",12933.5789405486,350.070167997607
"Feb-18-2020",13636.7698705913,378.576268272574
"Feb-17-2020",13054.8650607596,360.048871697887
"Feb-16-2020",13400.6466016636,351.568618007006
"Feb-15-2020",13311.7173090291,355.085166084191
"Feb-14-2020",13882.2420806747,382.699744544088
"Feb-13-2020",13745.0031949465,360.251258749983
"Feb-12-2020",13882.2988788255,357.418861581725
"Feb-11-2020",13750.7639531244,317.847628143674
"Feb-10-2020",13266.4970966198,300.544784743689
"Feb-09-2020",13615.0661203513,306.726025514966
"Feb-08-2020",13307.4616354044,300.529832211037
"Feb-07-2020",13200.4412669636,300.395511614627
"Feb-06-2020",13111.4322009668,286.320457750727
"Feb-05-2020",12907.4247566401,274.233635670823
"Feb-04-2020",12349.2595158446,253.760595059028
"Feb-03-2020",12504.2358854347,255.271855764897
"Feb-02-2020",12554.2565660102,253.501933131733
"Feb-01-2020",12616.8032169063,246.960973123636
"Jan-31-2020",12549.6298236326,241.411608529034
"Jan-30-2020",12774.2928455637,247.847850422572
"Jan-29-2020",12507.6708613143,234.39664720941
"Jan-28-2020",12547.8870798752,235.679122349242
"Jan-27-2020",11957.4703966917,228.575008261772
"Jan-26-2020",11548.0260655133,225.110234655335
"Jan-25-2020",11245.8578300508,216.193695426223
"Jan-24-2020",11345.4338203116,218.405184117949
"Jan-23-2020",11279.9994152362,218.709565895077
"Jan-22-2020",11657.9792098622,225.945210505014
"Jan-21-2020",11758.2306833332,227.902531483856
"Jan-20-2020",11612.8075592453,224.365219672937
"Jan-19-2020",11690.9674189095,224.235224497055
"Jan-18-2020",12003.0941965872,235.844297836118
"Jan-17-2020",11992.4796190567,230.279913258252
"Jan-16-2020",11724.1622543509,220.477220037503
"Jan-15-2020",11839.2195176591,222.874922047006
"Jan-14-2020",11880.7988872302,223.081481223029
"Jan-13-2020",10910.8304153649,193.364298489505
"Jan-12-2020",10974.8426949617,195.211598756317
"Jan-11-2020",10786.9248130311,192.248845435332
"Jan-10-2020",10969.2279169899,194.119346631782
"Jan-09-2020",10523.8268070171,185.538037572402
"Jan-08-2020",10828.5523598002,189.443873368064
"Jan-07-2020",10962.2418784359,192.452282072393
"Jan-06-2020",10436.6617686051,193.438448637119
"Jan-05-2020",9883.04600195267,181.825782075366
"Jan-04-2020",9891.28489807198,180.189609303389
"Jan-03-2020",9835.75883272514,179.686430675094
"Jan-02-2020",9366.7551156562,170.871691990571
"Jan-01-2020",9696.94919691209,175.978020556538
"Dec-31-2019",9681.76751783664,174.524543169634
"Dec-30-2019",9740.05830985839,176.964314411628
"Dec-29-2019",9928.76670030903,180.463977692856
"Dec-28-2019",9828.850310994,172.372608619068
"Dec-27-2019",9740.64102319168,169.827497237999
"Dec-26-2019",9693.48483258902,169.01973322929
"Dec-25-2019",9685.47272067518,168.298784565769
"Dec-24-2019",9732.84185139009,171.772569522325
"Dec-23-2019",9852.46086634879,172.096001370407
"Dec-22-2019",10058.5967889388,177.347172696494
"Dec-21-2019",9596.09443767251,170.785361308791
"Dec-20-2019",9658.28567879258,172.583984538194
"Dec-19-2019",9611.53555152036,172.174294747026
"Dec-18-2019",9780.06971453647,178.507348037418
"Dec-17-2019",8904.15454816674,163.700787534112
"Dec-16-2019",9278.86257063612,178.620202328425
"Dec-15-2019",9571.94391366668,191.473594766854
"Dec-14-2019",9515.53160513381,190.829460862641
"Dec-13-2019",9752.34154790075,194.461510527885
"Dec-12-2019",9681.54779789683,194.795086495524
"Dec-11-2019",9677.85845604029,192.778357674217
"Dec-10-2019",9723.69348456952,195.854202154411
"Dec-09-2019",9880.43203471161,198.137105636813
"Dec-08-2019",10103.9167773581,202.019704151637
"Dec-07-2019",10076.2925124331,197.750311576017
"Dec-06-2019",10125.3356892496,199.179125039609
"Dec-05-2019",9928.94682656362,198.412167688592
"Dec-04-2019",9700.36037411641,195.801966957769
"Dec-03-2019",9812.94001104131,198.005018141044
"Dec-02-2019",9832.96905664127,199.907930491641
"Dec-01-2019",9970.17895040851,203.058123687362
"Nov-30-2019",10146.8462439037,203.906529950037
"Nov-29-2019",10404.6665815667,207.535782339114
"Nov-28-2019",10004.6055198634,203.155684078061
"Nov-27-2019",10084.2329688799,204.965937698207
"Nov-26-2019",9636.92566059915,198.495730588641
"Nov-25-2019",9589.4508286702,196.719605938999
"Nov-24-2019",9318.41534601712,190.179149379505
"Nov-23-2019",9835.23921919119,203.986326023966
"Nov-22-2019",9799.69092717609,201.655558489757
"Nov-21-2019",10257.6127871263,216.62890770275
"Nov-20-2019",10884.2394273204,235.025546359461
"Nov-19-2019",10934.7572697116,236.074162254388
"Nov-18-2019",11038.287705344,239.837346741879
"Nov-17-2019",11429.79905007,246.886231890956
"Nov-16-2019",11422.219926396,245.047730465652
"Nov-15-2019",11391.4753261994,241.975332722609
"Nov-14-2019",11644.0282324183,248.682856497933
"Nov-13-2019",11809.8745413382,252.708199279078
"Nov-12-2019",11831.1157999119,251.005779510801
"Nov-11-2019",11737.7615718812,248.513177113029
"Nov-10-2019",12155.6065798095,254.120213428424
"Nov-09-2019",11853.7366493091,248.781489467482
"Nov-08-2019",11817.7237600796,247.138113677484
"Nov-07-2019",12392.1959135679,251.160556072912
"Nov-06-2019",12540.7418688944,256.900580074653
"Nov-05-2019",12516.2276798844,254.092522853312
"Nov-04-2019",12621.9110284609,249.758041531484
"Nov-03-2019",12374.3600108299,244.620542295587
"Nov-02-2019",12487.9634845137,246.283203695329
"Nov-01-2019",12401.2584492101,246.589556932633
"Oct-31-2019",12306.0483682761,245.836188430089
"Oct-30-2019",12316.0869838118,247.175826304007
"Oct-29-2019",12651.4562443346,255.476873070934
"Oct-28-2019",12412.7022909083,245.018190661158
"Oct-27-2019",12829.1717079329,247.585357764545
"Oct-26-2019",12414.9364761334,241.411702526251
"Oct-25-2019",11628.854927116,243.704849129885
"Oct-24-2019",10000.8989656844,216.173968874521
"Oct-23-2019",10040.5302126776,217.048151556722
"Oct-22-2019",10807.3763726145,230.416995510874
"Oct-21-2019",11039.6076722382,234.253790402632
"Oct-20-2019",11025.1357563375,235.092166774522
"Oct-19-2019",10686.5570946133,231.070226085613
"Oct-18-2019",10693.7357447521,232.507444061578
"Oct-17-2019",10854.6545921598,238.251242075532
"Oct-16-2019",10765.4414329676,235.540550174587
"Oct-15-2019",10988.541370851,243.040915191932
"Oct-14-2019",11220.3082649687,250.679443856013
"Oct-13-2019",11149.6009533883,244.115513163608
"Oct-12-2019",11176.9175303688,242.497884064808
"Oct-11-2019",11119.2547287117,242.991769595975
"Oct-10-2019",11502.2525105581,256.959590969481
"Oct-09-2019",11523.6078666801,260.032877582249
"Oct-08-2019",11008.7249461024,243.335774330964
"Oct-07-2019",11017.2674644949,242.335006580581
"Oct-06-2019",10587.5311035396,229.289386007911
"Oct-05-2019",10928.5266513247,236.074807932792
"Oct-04-2019",10962.8319334293,236.445852272373
"Oct-03-2019",11065.6291428613,234.819162748056
"Oct-02-2019",11240.0918331935,241.898501718645
"Oct-01-2019",11149.7943426142,236.981648788742
"Sep-30-2019",11115.2283537852,240.793731074296
"Sep-29-2019",10845.904518004,228.295975915007
"Sep-28-2019",11033.9947266395,233.755594890418
"Sep-27-2019",11000.354622425,232.861877234587
"Sep-26-2019",10858.3620476409,222.957216877166
"Sep-25-2019",11344.8412484609,228.600516176003
"Sep-24-2019",11544.560758453,225.821098182794
"Sep-23-2019",13064.8134724142,270.686755816077
"Sep-22-2019",13509.4620927856,283.167417758511
"Sep-21-2019",13450.1530177057,289.103733685309
"Sep-20-2019",13683.7708106965,293.019636310372
"Sep-19-2019",13766.77054277,298.125852580527
"Sep-18-2019",13662.5857805249,282.76878802478
"Sep-17-2019",13721.8164924696,279.832764939413
"Sep-16-2019",13803.1300633873,263.99090926208
"Sep-15-2019",13863.330787625,253.568388574472
"Sep-14-2019",13917.2416387619,252.188137729986
"Sep-13-2019",13907.8986378612,243.002044137882
"Sep-12-2019",13962.8974495612,242.491992510139
"Sep-11-2019",13656.6962602421,239.241000182699
"Sep-10-2019",13620.1667262869,241.420761608913
"Sep-09-2019",13874.9098365244,242.952677736912
"Sep-08-2019",13993.3742311118,242.901898931234
"Sep-07-2019",14083.3108818579,238.925589838707
"Sep-06-2019",13898.2962599631,227.94739785675
"Sep-05-2019",14214.2422843631,234.319910493011
"Sep-04-2019",14219.3780257027,236.008991455523
"Sep-03-2019",14252.6809213552,240.49627891432
"Sep-02-2019",13885.3965371244,239.212850783735
"Sep-01-2019",13061.217591004,229.612374651746
"Aug-31-2019",12917.4765555921,231.465382300352
"Aug-30-2019",12880.4676519252,226.570858015102
"Aug-29-2019",12761.5059941734,227.233483963114
"Aug-28-2019",13119.1117724928,233.663846258643
"Aug-27-2019",13736.9354563173,253.556173847891
"Aug-26-2019",13945.9091489007,254.990792081912
"Aug-25-2019",13601.1527089892,252.372128340475
"Aug-24-2019",13634.0047148329,256.457336168176
"Aug-23-2019",13960.1992508849,260.920691635347
"Aug-22-2019",13608.6733805107,257.936347392209
"Aug-21-2019",13626.1078405251,252.027586477953
"Aug-20-2019",14452.6466139234,264.680795048413
"Aug-19-2019",14638.6791525859,272.871453902819
"Aug-18-2019",13887.5580866771,261.179489877964
"Aug-17-2019",13737.8183201106,250.633350362938
"Aug-16-2019",13905.0876397453,249.747617968878
"Aug-15-2019",13840.6900777803,253.324494735426
"Aug-14-2019",13455.7779665453,251.112822505288
"Aug-13-2019",14679.9817361727,280.777058492588
"Aug-12-2019",15322.2161359633,284.486725145108
"Aug-11-2019",15533.2739637517,291.58232198484
"Aug-10-2019",15246.5462944266,278.36113281016
"Aug-09-2019",15939.314536488,283.022075132082
"Aug-08-2019",16156.2830523742,297.530782495175
"Aug-07-2019",16099.0194192183,303.874090297549
"Aug-06-2019",15454.351660103,304.387429843869
"Aug-05-2019",15838.2410113586,312.382012354669
"Aug-04-2019",14716.5537986736,297.962593711812
"Aug-03-2019",14526.5235108453,298.067786331658
"Aug-02-2019",14146.2887173866,292.642156976226
"Aug-01-2019",13933.9566679432,291.265160180509
"Jul-31-2019",13549.6517640525,293.62371767729
"Jul-30-2019",12879.0647372396,282.012763030856
"Jul-29-2019",12815.0387876436,283.892753814212
"Jul-28-2019",12830.5162973154,283.825014526053
"Jul-27-2019",12722.8499471739,278.33718510618
"Jul-26-2019",13234.9762926215,294.730267156611
"Jul-25-2019",13313.8926106497,294.987207775317
"Jul-24-2019",13183.1262093344,291.491817224665
"Jul-23-2019",13329.5996273762,286.706450183067
"Jul-22-2019",13897.1305466096,292.325863006234
"Jul-21-2019",14243.6213277743,303.713316218827
"Jul-20-2019",14469.9108833348,307.296195693287
"Jul-19-2019",14129.8210593608,296.804250410639
"Jul-18-2019",14287.5331630922,303.218531520018
"Jul-17-2019",12963.0813475263,282.873284412204
"Jul-16-2019",12769.3067634693,268.710366181371
"Jul-15-2019",14632.4079958329,308.55315365466
"Jul-14-2019",13830.2763693668,306.301641639136
"Jul-13-2019",15320.0643935581,362.811276268641
"Jul-12-2019",15829.4100102669,369.802598893013
"Jul-11-2019",15292.5324421783,361.698682669295
"Jul-10-2019",16328.9353286573,390.251572359249
"Jul-09-2019",16863.5874663653,415.063188404808
"Jul-08-2019",16464.9366078647,419.363697366185
"Jul-07-2019",15379.8292275035,410.709773636162
"Jul-06-2019",15144.2966878778,388.412558140464
"Jul-05-2019",14759.4280092005,387.34570586589
"Jul-04-2019",15083.6117191548,382.00391793278
"Jul-03-2019",16054.6272292276,406.370116836512
"Jul-02-2019",14541.8084702453,391.92062144847
"Jul-01-2019",14299.6039972425,397.398039032537
"Jun-30-2019",14668.2544265419,394.575450511843
"Jun-29-2019",16261.5506211821,438.073892534964
"Jun-28-2019",16778.8554680021,420.614794317146
"Jun-27-2019",15104.878436644,398.656308505655
"Jun-26-2019",17626.2022850565,457.360225945909
"Jun-25-2019",15875.1738233073,428.892068447357
"Jun-24-2019",14804.9698764,417.752767788413
"Jun-23-2019",14624.9649703885,416.047184352686
"Jun-22-2019",14409.5656507054,417.741243965846
"Jun-21-2019",13660.0342110223,397.146861254629
"Jun-20-2019",12890.0587843281,368.067237824829
"Jun-19-2019",12517.0334131954,363.755117766011
"Jun-18-2019",12265.947005196,357.956500363176
"Jun-17-2019",12538.80814124,368.309263733983
"Jun-16-2019",12132.3777193492,363.653307065992
"Jun-15-2019",11909.0703594881,362.869774845835
"Jun-14-2019",11690.4682068084,355.969574861987
"Jun-13-2019",11139.2686882435,345.441084531657
"Jun-12-2019",10968.1213733686,351.080696322928
"Jun-11-2019",10703.5370584325,331.71973993261
"Jun-10-2019",10754.366219724,332.278692338507
"Jun-09-2019",10418.6370925365,315.471109661565
"Jun-08-2019",10719.5702021482,330.966264892806
"Jun-07-2019",10848.9050951061,338.846129285206
"Jun-06-2019",10546.9604680167,335.8346443738
"Jun-05-2019",10566.092395038,333.650077685296
"Jun-04-2019",10431.0068638813,326.852648960066
"Jun-03-2019",11241.4842192686,347.149743092381
"Jun-02-2019",11803.7312114441,365.95512816188
"Jun-01-2019",11554.8908257232,358.99006797674
"May-31-2019",11568.5597148247,361.419036133355
"May-30-2019",11265.5633037908,347.591595505869
"May-29-2019",11658.226938064,362.805363255163
"May-28-2019",11723.5958798587,365.359632543134
"May-27-2019",11905.7091899286,369.275438719158
"May-26-2019",11743.7761156589,362.064579201411
"May-25-2019",10894.3808168381,341.180801252634
"May-24-2019",10782.4705615832,336.493824423442
"May-23-2019",10645.700466968,331.838414132425
"May-22-2019",10410.6433482755,332.274414239196
"May-21-2019",10732.515057748,344.084449282345
"May-20-2019",10759.5950701023,339.118295950348
"May-19-2019",11004.5120448975,351.967695327076
"May-18-2019",9856.49424266327,318.210760047552
"May-17-2019",9923.33845660288,328.81987547103
"May-16-2019",10644.5529914163,356.149696535547
"May-15-2019",10997.2327269432,332.2896090518
"May-14-2019",10791.5554957805,294.066120173712
"May-13-2019",10502.4941871254,264.105242757814
"May-12-2019",9398.6946348104,253.42513147972
"May-11-2019",9726.46671885426,263.278475003315
"May-10-2019",8584.99070023026,233.690655757702
"May-09-2019",8317.45367580596,230.059198221967
"May-08-2019",8030.16409354173,230.048267027608
"May-07-2019",7870.56559880148,228.752758007059
"May-06-2019",7719.42140561203,232.896228109659
"May-05-2019",7768.57951112666,219.168494558928
"May-04-2019",7823.72575060033,219.64197108671
"May-03-2019",7708.62685342049,224.49875424302
"May-02-2019",7373.98897780634,217.58226993483
"May-01-2019",7243.6504096351,215.905340288953
"Apr-30-2019",7132.30434088049,216.083601640793
"Apr-29-2019",7068.71417598449,208.950334273538
"Apr-28-2019",7116.11180304713,212.457509233369
"Apr-27-2019",7090.00198266377,213.740488093332
"Apr-26-2019",7076.23536059918,210.166110522568
"Apr-25-2019",7045.44457031936,208.715944204053
"Apr-24-2019",7371.95591986791,224.602280468881
"Apr-23-2019",7516.6770949679,232.090228081169
"Apr-22-2019",7282.21618560387,233.000745036459
"Apr-21-2019",7191.29029510103,230.794069091529
"Apr-20-2019",7209.96169630832,235.615308588832
"Apr-19-2019",7148.40472201253,234.967383332224
"Apr-18-2019",7136.70325440495,234.921949338619
"Apr-17-2019",7085.42565267497,226.423943897895
"Apr-16-2019",7098.21139060125,228.23695477603
"Apr-15-2019",6875.31439657114,219.459860382935
"Apr-14-2019",6973.12138833221,227.263037854824
"Apr-13-2019",6899.34105654059,222.555949542098
"Apr-12-2019",6842.01417654869,221.380858335608
"Apr-11-2019",6795.58107160258,222.398484585363
"Apr-10-2019",7170.18521459841,238.430885045868
"Apr-09-2019",7037.83108003373,237.874767364205
"Apr-08-2019",7129.61721302599,243.948392764505
"Apr-07-2019",7006.38699852886,235.857889311158
"Apr-06-2019",6810.71195671784,223.479455422681
"Apr-05-2019",6761.07117463727,222.592083271301
"Apr-04-2019",6618.95160828553,212.893257847041
"Apr-03-2019",6695.97220378252,216.683416948398
"Apr-02-2019",6570.53044664823,221.273271104114
"Apr-01-2019",5648.49662624556,192.878847676229
"Mar-31-2019",5649.11932480398,195.136308960993
"Mar-30-2019",5598.08397789907,194.01927177653
"Mar-29-2019",5550.14025674797,193.484436208578
"Mar-28-2019",5458.80031647405,187.160522951259
"Mar-27-2019",5470.47621887355,188.788602999396
"Mar-26-2019",5350.74946189873,181.944863921306
"Mar-25-2019",5336.07304846859,181.721828005432
"Mar-24-2019",5409.7060906273,184.631868932053
"Mar-23-2019",5423.30085405634,186.0150883589
"Mar-22-2019",5400.91455345714,184.371025950197
"Mar-21-2019",5409.44147947646,183.446924591702
"Mar-20-2019",5478.04497834886,188.862136074526
"Mar-19-2019",5430.28183863342,187.276108838133
"Mar-18-2019",5404.31706651686,186.843114261747
"Mar-17-2019",5386.43377367312,187.090776080237
"Mar-16-2019",5409.36900535268,190.576524813332
"Mar-15-2019",5280.07315424286,183.650683149877
"Mar-14-2019",5242.88634278772,178.657892994753
"Mar-13-2019",5236.49222037153,178.593875812524
"Mar-12-2019",5243.87732473388,180.453942167184
"Mar-11-2019",5214.29067216246,178.446107121511
"Mar-10-2019",5246.15244717478,181.844392475975
"Mar-09-2019",5285.25363982261,183.959881761513
"Mar-08-2019",5204.93214239121,180.346557177301
"Mar-07-2019",5226.58417719501,184.534925350376
"Mar-06-2019",5206.98465430043,185.403833231817
"Mar-05-2019",5181.89477088426,183.347140363244
"Mar-04-2019",5047.79970218879,170.925711154341
"Mar-03-2019",5216.94265783823,179.398942616722
"Mar-02-2019",5173.36321419944,179.482688012085
"Mar-01-2019",5154.05300791075,182.338873052222
"Feb-28-2019",5168.79622406442,183.646457782187
"Feb-27-2019",5163.89976517561,182.583981940532
"Feb-26-2019",5165.75079612704,184.849410160243
"Feb-25-2019",5199.58288208122,187.526055366478
"Feb-24-2019",5118.05045724876,183.347541576027
"Feb-23-2019",5543.03558561865,212.355539156933
"Feb-22-2019",5337.2674734623,198.874820200456
"Feb-21-2019",5235.04165798045,193.410272286946
"Feb-20-2019",5267.0992808533,197.032843891798
"Feb-19-2019",5233.33406703982,192.221254176437
"Feb-18-2019",5187.19973132101,193.676437069515
"Feb-17-2019",4879.80761535324,178.432951620266
"Feb-16-2019",4837.96159868316,164.267956585647
"Feb-15-2019",4834.84641388331,163.158118132552
"Feb-14-2019",4808.70258172487,161.722387624112
"Feb-13-2019",4825.87522216926,163.076886849562
"Feb-12-2019",4850.06927331212,163.420624575351
"Feb-11-2019",4860.58629578565,161.740771121072
"Feb-10-2019",4924.52074502099,167.253360067794
"Feb-09-2019",4904.47822804354,159.875415040999
"Feb-08-2019",4882.96923361585,159.283532461139
"Feb-07-2019",4547.35791347403,139.786935925694
"Feb-06-2019",4577.7523321081,140.793029620958
"Feb-05-2019",4655.55984142784,144.139020693125
"Feb-04-2019",4641.56586139675,144.624778980053
"Feb-03-2019",4639.4802859649,144.019730449137
"Feb-02-2019",4707.48628853412,148.083751968295
"Feb-01-2019",4670.28930588455,144.316486750379
"Jan-31-2019",4634.54992361395,143.360735653106
"Jan-30-2019",4665.48734760683,146.02578608721
"Jan-29-2019",4622.44355399618,141.789350546701
"Jan-28-2019",4653.69979809529,142.910749148024
"Jan-27-2019",4806.44968515512,152.103991560006
"Jan-26-2019",4832.59730143954,156.074865194334
"Jan-25-2019",4826.99895403832,155.904542456491
"Jan-24-2019",4841.63891057206,157.957283690263
"Jan-23-2019",4829.57810338083,158.557228621763
"Jan-22-2019",4850.38972119213,160.242381291507
"Jan-21-2019",4768.0387001408,158.738314785708
"Jan-20-2019",4816.95069506928,159.733285243446
"Jan-19-2019",5021.86908113868,167.863987652418
"Jan-18-2019",4910.61178260604,162.19359075348
"Jan-17-2019",4952.37290266756,166.861592167241
"Jan-16-2019",4917.41525412726,166.650437420095
"Jan-15-2019",4893.16683946751,164.538665012894
"Jan-14-2019",4981.52805069754,174.138052846958
"Jan-13-2019",4776.24792569722,157.478493119147
"Jan-12-2019",4930.86154203386,170.021849869586
"Jan-11-2019",4944.89736106689,171.180635470359
"Jan-10-2019",4937.53655377686,173.017745361003
"Jan-09-2019",5420.58783994908,202.668846446924
"Jan-08-2019",5418.45582451225,202.149570487293
"Jan-07-2019",5426.47954627745,204.163022674582
"Jan-06-2019",5492.27697129157,212.074948926727
"Jan-05-2019",5196.68333441128,211.403459401878
"Jan-04-2019",5212.56111640104,209.145796372856
"Jan-03-2019",5167.10028392621,200.949707845687
"Jan-02-2019",5294.30101650064,209.558647805764
